title,keywords,publisher,users,price,author,ing,genre,viewCount,score,uploaded,reviewCount,date,free_info
"독점욕, 소유욕 [19세 완전판]",#상처녀#첫사랑#현대로맨스#다정남#권선징악#재벌남#재회물#평범녀#순정녀#짝사랑녀#짝사랑남#능력남#소유욕/독점욕#존댓말남#집착녀,예원북스,19세이용가,100원/회차 당,표희서,완결,로맨스,"6,151",10.0,전체 66,전체 0,24.05.08,3장
아포칼립스에서 세이브 포인트가 생겼습니다,#게임#노력#천재#성장#조력자#시스템#아포칼립스,고렘팩토리,전체이용가,100원/회차 당,만두대장,매일 연재,판타지,61.5만,8.0,전체 145,전체 264,24.05.08,10장
스포츠명가의 미친 피지컬 천재,#스포츠#먼치킨#축구#천재#노력#빙의,kwbooks,전체이용가,100원/회차 당,플라이스,월~금 연재,현판,254.1만,9.0,전체 140,"전체 1,009",24.05.08,10장
변성낭자,#정통#복수#사파#마교#낭인#먼치킨#천재#노력#조력자,혜다,15세이용가,100원/회차 당,고룡,완결,무협,2.2만,9.6,전체 112,전체 26,24.05.08,10장
연애는 패스할게요,#현대로맨스#전문직물#메디컬물#우연한만남#까칠남#재벌남#사이다남#능력녀#다정녀#엉뚱발랄녀#계약관계#쌍방삽질#로맨틱코미디,고렘팩토리,15세이용가,100원/회차 당,조이연,완결,로맨스,38.8만,9.9,전체 61,전체 532,24.05.08,3장
트라베스티-가짜 황자가 되었다,#로맨스판타지#남장여자물#먼치킨#성장물#가족물#천재#소유욕/독점욕#왕족/귀족#능력녀#외유내강#다정녀#계약관계#치유물#개그물#힐링물,디앤씨미디어,전체이용가,100원/회차 당,달로가자,월~금 연재,로판,127만,9.8,전체 132,"전체 1,672",24.05.08,0장
폐급 황금고블린으로 월클랭커,#전쟁#생존#먼치킨#시스템,주은,전체이용가,100원/회차 당,취한작가님,매일 연재,현판,"2,854",10.0,전체 287,전체 1,24.05.08,25장
내 휴대폰에서 군단이 자란다,#전쟁#아포칼립스#먼치킨#시스템#성장,노벨피아,전체이용가,100원/회차 당,아르무,완결,현판,2.2만,8.2,전체 253,전체 257,24.05.08,15장
대뜸 착각당했다 괴물 천재배우로,#방송#전문직#배우#먼치킨,작가컴퍼니,15세이용가,100원/회차 당,장탄,화~토 연재,현판,67.2만,9.9,전체 480,전체 842,24.05.07,21장
이세계 지구의 마기 포식자,#회귀#먼치킨#성장#포식/흡수#시스템,알에스미디어,전체이용가,100원/회차 당,실렝,월~금 연재,판타지,52.4만,9.4,전체 127,전체 226,24.05.07,10장
어둠은 당신의 꿈을 꾸지 않는다,#계략남#소유욕/독점욕#집착남#외유내강#상처녀#순진녀#평범녀#오만남#재벌남#능력남#직진남#카리스마남,kwbooks,15세이용가,100원/회차 당,서효린,완결,로판,66,완결,전체 127,전체 0,24.05.07,3장
다정한 구속,#현대로맨스#사내연애#직진남#유혹남#능력남#소유욕/독점욕#순진녀#속도위반,리플린,15세이용가,100원/회차 당,신유현,완결,로맨스,85.9만,10.0,전체 81,"전체 1,558",24.05.07,0장
대배우의 악녀 연기는 망했습니다,#로맨스판타지#빙의물#가상시대물#능글남#다정남#왕족/귀족#능력남#능력녀#악녀#사이다녀#다정녀#삼각관계#정략결혼#로맨틱코미디#달달물,다소다미디어,전체이용가,100원/회차 당,해상노상,수~일 연재,로판,15.1만,9.9,전체 123,전체 241,24.05.07,3장
천재 암흑 기사의 스트리밍,#게임#성장#천재#만능,로크미디어,전체이용가,100원/회차 당,갈드,매일 연재,판타지,124.6만,9.4,전체 217,전체 599,24.05.07,20장
가시넝쿨,#현대로맨스#운명#금단의관계#집착남#직진남#능력남#계략남#나쁜남자#계략녀#능글녀#상처녀#외유내강#나쁜여자#애잔물#신파,로크미디어,15세이용가,100원/회차 당,서정윤,완결,로맨스,"1,669",10.0,전체 96,전체 0,24.05.07,7장
파혼했더니 결혼당했다,#까칠남#왕족/귀족#사이다남#직진남#상처녀#걸크러쉬#사이다녀,로크미디어,15세이용가,100원/회차 당,mucury,완결,로판,"5,097",완결,전체 115,전체 2,24.05.07,3장
남편 행세,#현대로맨스#트라우마#소유욕/독점욕#절륜남#재벌남#후회남#능글남#계략남#직진남#순진녀#상처녀#기억상실#갑을관계#신분차이#권선징악,필연매니지먼트,15세이용가,100원/회차 당,절애,완결,로맨스,"4,459",10.0,전체 112,전체 0,24.05.07,5장
잔혹 밀회,#현대로맨스#몸정>맘정#나쁜남자#소유욕/독점욕#후회남#절륜남#계략남#집착남#냉정남#능력녀#상처녀#순정녀#짝사랑녀#계약관계#신파,누온미디어,15세이용가,100원/회차 당,초연희,완결,로맨스,29.7만,9.7,전체 73,전체 329,24.05.06,3장
이세계의 다차원 칵테일 바,#로맨스판타지#차원이동#역하렘#전문직물#순정남#츤데레남#다정남#직진남#능력남#능력녀#엉뚱발랄녀#힐링물#성장물,코핀커뮤니케이션즈,전체이용가,100원/회차 당,그레이프피자,월~금 연재,로판,81.1만,9.9,전체 147,"전체 1,264",24.05.06,0장
은밀한 아내 중독,#현대로맨스#오해물#짝사랑#까칠남#소유욕/독점욕#후회남#재벌남#직진남#순정녀#상처녀#순진녀#계약관계#쌍방삽질#로맨틱코미디,연담,15세이용가,100원/회차 당,젤리펫,완결,로맨스,136.3만,9.5,전체 81,전체 592,24.05.05,0장
어쩌다 보니 S급 가이드가 되었습니다,#첫사랑#다정남#평범녀#타임슬립#회귀물#다정녀#대형견남#연하남#털털녀#순진녀#애교남#능력녀#순정남#짝사랑남#능력남,kwbooks,전체이용가,100원/회차 당,mintno,완결,로판,"8,759",10.0,전체 157,전체 12,24.05.05,3장
세 번 사는 악녀의 소소한 복수 플랜,#로맨스판타지#육아물#성장물#복수물#회귀물#가족물#여주판타지#시한부#까칠남#상처남#능력녀#걸크러쉬#계략녀#악녀#권선징악,연담,전체이용가,100원/회차 당,달슬,수~일 연재,로판,896.4만,9.8,전체 160,"전체 5,545",24.05.04,0장
다시 싸우는 우주기갑,#기갑#회귀#초능력#군인,인타임,전체이용가,100원/회차 당,NZ,월~금 연재,판타지,2.6만,8.2,전체 231,전체 92,24.05.04,25장
멸망급 무신의 귀환,#게임#귀환#먼치킨#영웅/신화#노력#천재#성장#격투가#용사#신,고렘팩토리,전체이용가,100원/회차 당,꼬마돌,매일 연재,판타지,314.4만,9.2,전체 155,"전체 1,275",24.05.03,10장
포티 러브,#현대로맨스#스포츠물#첫사랑#재회물#능력남#계략남#직진남#능력녀#걸크러쉬#달달물#로맨틱코미디,툰플러스,15세이용가,100원/회차 당,김소한,완결,로맨스,92.2만,9.7,전체 79,전체 852,24.05.03,0장
야릇하게 피는 꽃,#현대로맨스#사내연애#신파#애잔물#소유욕/독점욕#신분차이#집착남#나쁜남자#절륜남#능력남#재벌남#오만남#직진남#도도녀#순정녀,로망로즈,15세이용가,100원/회차 당,김은희(설화),완결,로맨스,"5,879",완결,전체 74,전체 0,24.05.03,4장
신선은 공략한다,#복수#성장#이능력,코핀커뮤니케이션즈,전체이용가,100원/회차 당,샌드페어리,완결,판타지,"8,122",9.6,전체 227,전체 4,24.05.03,25장
인생 2회차는 만능 매니저로,#성장#회사원#매니저#배우#회귀,코핀커뮤니케이션즈,전체이용가,100원/회차 당,청량이,완결,현판,"6,309",10.0,전체 175,전체 0,24.05.03,25장
위험한 늑대,#현대로맨스#로맨틱코미디#달달물#계약관계#소유욕/독점욕#외국인남/혼혈#카리스마남#집착남#나쁜남자#유혹남#계략남#능력남#오만남#까칠남#평범녀,로망로즈,15세이용가,100원/회차 당,성희,완결,로맨스,1.7만,10.0,전체 74,전체 2,24.05.03,4장
달콤한 개수작[개정판],#현대로맨스#사내연애#운명#직진남#집착남#연하남#직진녀#능력녀,루나문,전체이용가,100원/회차 당,이른봄,완결,로맨스,"2,371",10.0,전체 179,전체 20,24.05.03,5장
타이탄에 키메라를 숨김,#기갑#성장,라온이앤엠,전체이용가,100원/회차 당,쉬운이름,완결,판타지,2만,9.9,전체 195,전체 7,24.05.03,25장
돈이 나를 너무 좋아한다,#회사원#전문직#경영/기업#노력#성장#착각,라온이앤엠,전체이용가,100원/회차 당,현우001,완결,현판,4.1만,10.0,전체 251,전체 2,24.05.03,25장
공만 잡으면 시간이 느려짐,#축구#스포츠#성장#먼치킨,라온이앤엠,전체이용가,100원/회차 당,오천자,완결,현판,2.9만,8.0,전체 170,전체 6,24.05.03,25장
"해부학 천재, 잡공으로 천하제일",#성장#객잔무협#생존,contentshera,전체이용가,100원/회차 당,이리서기,완결,무협,"8,708",4.7,전체 240,전체 1,24.05.03,25장
어떤 거짓말은 구원을 부른다,#로맨스판타지#걸크러쉬#계약관계#상처녀,작가컴퍼니,15세이용가,100원/회차 당,황뱁새,완결,로판,185,완결,전체 167,전체 2,24.05.03,5장
그 에스퍼와는 소꿉친구인데요? [BL][19세 완전판][외전],#가이드버스#추리/수사물#소꿉친구#친구>연인#첫사랑#미남공#다정공#강공#냉혈공#능글공#까칠공#집착공#짝사랑공#능력수#다정수,코핀커뮤니케이션즈,19세이용가,100원/회차 당,드보키,완결,BL,"4,210",10.0,전체 22,전체 2,24.05.03,0장
재난물의 유일한 쉘터 주인 [개정판],#차원이동물#소유욕/독점욕#운명#힐링물#능글남#다정남#애교남#유혹남#직진남#순정남#능력남#계략녀#다정녀#성장물#역하렘,필연매니지먼트,15세이용가,100원/회차 당,도르킨,완결,로판,"2,259",10.0,전체 148,전체 2,24.05.03,5장
국정원 또라이 폼 미쳤다,#귀환#먼치킨#깽판#고인물#망나니#검사#만능#마검사,문피아,전체이용가,100원/회차 당,아이언강,완결,판타지,5.2만,9.9,전체 226,전체 8,24.05.02,25장
술 마시다 각성한 SSS급 던전 마스터,#레이드#깽판#아포칼립스#먼치킨#이능력,문피아,전체이용가,100원/회차 당,장홍,완결,판타지,"9,601",4.0,전체 126,전체 2,24.05.02,25장
유령 열차를 탄 회귀자,#회귀#생존#시스템#이능력#게임#미스테리,문피아,전체이용가,100원/회차 당,높푸름,월~금 연재,판타지,1.8만,10.0,전체 220,전체 68,24.05.02,25장
마왕은 슈퍼스타,#방송#가수#BJ#천마#환생,문피아,전체이용가,100원/회차 당,수라백,완결,현판,2.8만,10.0,전체 150,전체 4,24.05.02,25장
귀신들의 첫사랑이 되었습니다,#미스터리#가상시대물#인외존재#재회물#삼각관계#계약관계#다정남#계략남#집착남#후회남#연하남#짝사랑녀#상처녀#운명,필연매니지먼트,15세이용가,100원/회차 당,잔소,완결,로판,613,10.0,전체 156,전체 1,24.05.02,4장
본능적 끌림 (15세 개정판),#현대로맨스#동거물#친구>연인#권선징악#오해물#오래된연인#첫사랑#사내연애#소유욕/독점욕#계략남#절륜남#짝사랑남#츤데레남#사이다녀#털털녀,페퍼민트,15세이용가,100원/회차 당,끌앤미,완결,로맨스,"1,597",10.0,전체 74,전체 0,24.05.02,3장
"사천당문의 독공천재, 아카데미에 환생하다",#회귀,현나라,전체이용가,100원/회차 당,소영이아빠,화~토 연재,판타지,127.9만,8.5,전체 149,전체 624,24.05.01,10장
백작가 둘째가 살아남는 법,#천재#먼치킨#검사#왕족/귀족#이능력#아티팩트#복수#빙의#회귀#전쟁#차원이동#정통,kwbooks,전체이용가,100원/회차 당,쌘곰,매일 연재,판타지,1.9만,7.7,전체 229,전체 5,24.05.01,25장
천재 요리사의 환생,#먹방/요리#천재#노력#성장#요리사#먼치킨#조력자#고인물#환생#방송#육아#전문직,kwbooks,전체이용가,100원/회차 당,에바트리체, 연재,현판,6.1만,9.2,전체 240,전체 47,24.05.01,26장
대공 전하의 하나뿐인 손녀딸입니다 ,#로맨스판타지#환생물#삼각관계#친구>연인#신분차이#대형견남#순진녀#존댓말남#상처녀#육아물#성장물#다정녀#순정남#잔잔물#짝사랑남,kwbooks,전체이용가,100원/회차 당,김크레파스,완결,로판,1.1만,10.0,전체 179,전체 1,24.05.01,3장
어차피 사랑일 테니,#현대로맨스#까칠남#다정남#재벌남#상처녀,원스토어북스,15세이용가,100원/회차 당,carbo(도효원),완결,로맨스,"7,651",10.0,전체 111,전체 0,24.05.01,3장
로판 속 검술 교관이 되었다,#학원#빙의#먼치킨#성장#착각#검사#왕족/귀족#차원이동,노벨피아,전체이용가,100원/회차 당,A찌,완결,판타지,1.7만,9.9,전체 216,전체 34,24.05.01,15장
"망한 아이돌, 조선에서 도술사 되다.",#대체역사#게임#회귀#조력자#성장#마법사#실존인물,잇스토리,전체이용가,100원/회차 당,싸이몽,화~토 연재,판타지,778,10.0,전체 56,전체 3,24.04.30,5장
어느 알파랑 할래요?[15세 개정판],#현대로맨스#몸정>맘정#역하렘#소유욕/독점욕#연하남#절륜남#집착남#존댓말남#오만남#걸크러쉬#무심녀#철벽녀#털털녀#삼각관계,도서출판수려한,15세이용가,100원/회차 당,나야,완결,로맨스,"3,337",10.0,전체 167,전체 0,24.04.30,5장
내가 멸한 종족의 전사가 되었다,#빙의#환생#시스템#고인물#용병,스토리작,전체이용가,100원/회차 당,퀀텀,완결,판타지,"2,865",9.6,전체 163,전체 2,24.04.30,15장
삼국지 원가의 망나니 대공자,#실존인물#왕족/귀족#성장#빙의#전쟁#천재#대체역사#삼국지#영지,kwbooks,전체이용가,100원/회차 당,레니sh,"월, 수, 목, 토, 일 연재",판타지,16.7만,9.3,전체 147,전체 150,24.04.30,24장
프로게이머가 아이돌로 살아남는 법,#전문직#생존,엠스토리허브,전체이용가,100원/회차 당,투리,완결,현판,"6,643",10.0,전체 203,전체 0,24.04.30,25장
빌런 변호사가 법을 집행함,#전문직#복수#법조인,뿔미디어,15세이용가,100원/회차 당,더할가,완결,현판,"6,033",8.7,전체 201,전체 1,24.04.30,25장
무한 회귀자인데 썰 푼다,#회귀#아포칼립스#고인물#노력#성장#성좌#생존#먼치킨#만능,제이플미디어,전체이용가,100원/회차 당,신노아,"월, 화, 목, 금, 토 연재",판타지,"1,063.2만",9.6,전체 171,전체 1.3만,24.04.29,15장
사냥감 [19세 완전판],#계약관계#정략결혼#신파#소유욕/독점욕#후회남#계략남#상처녀,로크미디어,19세이용가,100원/회차 당,이서한,완결,로맨스,65.8만,9.8,전체 113,전체 390,24.04.29,0장
사냥감,#계략남#상처녀#계약관계#정략결혼#현대로맨스#소유욕/독점욕#신파#후회남,로크미디어,15세이용가,100원/회차 당,이서한,완결,로맨스,105.4만,9.5,전체 107,전체 439,24.04.29,0장
전여친만 찾는 남주를 찼습니다,#로맨스판타지#성장물#영혼체인지#빙의물#가상시대물#순정남#직진남#카리스마남#능글남#다정남#능력녀#사이다녀#다정녀#라이벌/앙숙#삼각관계,조아라,전체이용가,100원/회차 당,칼라비아,매일 연재,로판,11.3만,9.3,전체 114,전체 142,24.04.29,6장
남주를 돈 받고 팔았더니 집착은 덤이었습니다,#로맨스판타지#오해물#성장물#복수물#빙의물#운명#연하남#능글남#집착남#직진남#순진남#대형견남#능력녀#계약관계#사이다녀,키다리스튜디오,15세이용가,100원/회차 당,글데렐라,매일 연재,로판,20.6만,9.8,전체 145,전체 354,24.04.29,5장
파멸 계약,#현대로맨스#후회남#상처녀#계약관계#소유욕/독점욕,리플린,15세이용가,100원/회차 당,꼬요꼬요,완결,로맨스,1.4만,10.0,전체 77,전체 8,24.04.29,4장
북부 대공은 남주가 아니다,#재회물#첫사랑#다정남#상처남#짝사랑남#순정남#존댓말남#대형견남#사이다녀#상처녀#걸크러쉬#털털녀#기억상실#계약관계#권선징악,서울미디어코믹스,15세이용가,100원/회차 당,이유설,완결,로판,"1,778",10.0,전체 157,전체 28,24.04.29,5장
"포르테, 포르티시모",#현대로맨스#계약관계#몸정>맘정#능력남#재벌남#상처녀,알에스미디어,15세이용가,100원/회차 당,고혹,완결,로맨스,421,완결,전체 76,전체 0,24.04.29,3장
악녀를 물로 보면 크게 다쳐요!,#로맨스판타지#회귀물#복수물#까칠남#연하남#왕족/귀족#능력녀#상처녀#걸크러쉬#계약관계,작가컴퍼니,15세이용가,100원/회차 당,딸기초밥, 연재,로판,"1,839",10.0,전체 150,전체 4,24.04.29,5장
불길한 것 [19세 완전판],#현대로맨스#조직/암흑가#갑을관계#재벌남#절륜남#오만남#카리스마남,플로린,19세이용가,100원/회차 당,박온새미로,완결,로맨스,"9,785",10.0,전체 40,전체 0,24.04.29,2장
가짜 신녀는 폭군을 길들인다,#로맨스판타지#계략남#상처녀#걸크러쉬#계약관계#소유욕/독점욕,제이플미디어,15세이용가,100원/회차 당,플랜디,완결,로판,30.2만,8.4,전체 140,전체 189,24.04.28,0장
악당에게 살아있는 걸 들켜버리면 외전 [19세 완전판],#서양풍#빙의물#재회물#강공#집착공#연하공#다정수#다정공,페퍼민트,19세이용가,100원/회차 당,율이현,완결,BL,"1,298",10.0,전체 5,전체 0,24.04.28,0장
여름 스캔들,#현대로맨스#사내연애#오피스물#신데렐라#까칠남#소유욕/독점욕#재벌남#츤데레남#집착남#엉뚱발랄녀#순정녀#계약관계#로맨틱코미디#개그물#달달물,스튜디오12,15세이용가,100원/회차 당,범연리,완결,로맨스,88.4만,9.9,전체 68,전체 573,24.04.27,0장
잡을 수 없는 밤,#속도위반#후회남#재벌남#몸정>맘정#신분차이#절륜남#시월드#애잔물,북팔,15세이용가,100원/회차 당,이한나,완결,로맨스,2.1만,9.4,전체 85,전체 2,24.04.27,5장
[외전 선공개] 배덕한 계약,#현대로맨스#몸정>맘정#첫사랑#절륜남#재회물,스토리야,15세이용가,100원/회차 당,퐁푸딩,완결,로맨스,1.6만,10.0,전체 92,전체 17,24.04.26,5장
투잡 뛰는 실험실 마법사,#고인물,현나라,전체이용가,100원/회차 당,태사자인, 연재,판타지,903,7.4,전체 108,전체 3,24.04.26,10장
독주패도,#정통#영웅/신화#빙의#천마#정파#사파#마교#명문세가#검#지존,판시아,전체이용가,100원/회차 당,천후,매일 연재,무협,82.9만,9.4,전체 171,전체 209,24.04.26,10장
스카우트 퀸: 천재 야구소녀의 세계 정복기,#스포츠#시스템#천재#노력#성장#조력자#야구#감독/스카우터,잇스토리,전체이용가,100원/회차 당,도도새,"금, 토 연재",현판,"1,549",10.0,전체 29,전체 10,24.04.26,5장
위험한 사내부부,#현대로맨스#계약관계#몸정>맘정#신분차이#츤데레남#절륜남#능력남#직진남#능력녀#절륜녀#다정녀#상처녀#외유내강#직진녀,romantique,15세이용가,100원/회차 당,제타,완결,로맨스,"5,471",완결,전체 38,전체 0,24.04.26,2장
재벌 떡잎 줍는 천재투자가,#경영/기업#재벌#회사원,문피아,전체이용가,100원/회차 당,흠박,완결,현판,35.8만,9.6,전체 360,전체 51,24.04.26,25장
공포 쯔꾸르 생존기,#미스테리#게임#회귀#학원,문피아,15세이용가,100원/회차 당,파급효과,완결,판타지,"9,165",10.0,전체 201,전체 17,24.04.26,25장
악역의 편식을 고쳐보겠습니다,#로맨스판타지#차원이동#환생물#초월적존재#츤데레남#오만남#여주판타지#사이다녀#다정녀#엉뚱발랄녀#계약관계#권선징악#힐링물#개그물#로맨틱코미디,텐북,전체이용가,100원/회차 당,황금송,완결,로판,71.2만,9.7,전체 134,전체 673,24.04.26,0장
유성에 소원을 빌지 말라,#로맨스판타지#걸크러쉬#존댓말남#정략결혼#능력녀#다정남#능력남#재벌남#상처녀,kwbooks,15세이용가,100원/회차 당,프티차,완결,로판,151,9.0,전체 150,전체 4,24.04.26,3장
뜨겁고 오만한,#현대로맨스#사내연애#첫사랑#소유욕/독점욕#몸정>맘정#친구>연인#나쁜남자#절륜남#오만남#능력녀#짝사랑녀,로망로즈,15세이용가,100원/회차 당,팜므,완결,로맨스,"3,836",완결,전체 72,전체 0,24.04.26,4장
시한부 남편,#현대로맨스#계약관계#몸정>맘정#정략결혼#신분차이#맞선관계#츤데레남#절륜남#직진남#다정남#다정녀#순정녀#상처녀#평범녀#순진녀,romantique,15세이용가,100원/회차 당,제타,완결,로맨스,"2,504",완결,전체 36,전체 0,24.04.26,2장
불친절한 장난감 ,#현대로맨스#사내연애#로맨틱코미디#계약관계#계략남#능력남#재벌남#직진남#능력녀#상처녀,romantique,15세이용가,100원/회차 당,마법사멀린,완결,로맨스,496,완결,전체 40,전체 0,24.04.26,2장
Eat My Tongue,#현대로맨스#재회물#소유욕/독점욕#집착남#나쁜남자#순정녀#집착녀#직진녀,romantique,15세이용가,100원/회차 당,워노,완결,로맨스,418,완결,전체 68,전체 0,24.04.26,4장
나 혼자만 산업 혁명,#영지#성장,스토리위즈,전체이용가,100원/회차 당,반달곰,완결,판타지,1.8만,9.9,전체 228,전체 3,24.04.26,25장
라마르크 언덕에서,#오해물#첫사랑#외유내강#다정남#상처남#짝사랑남#존댓말남#순진녀#철벽녀#능력녀,코핀커뮤니케이션즈,15세이용가,100원/회차 당,시렌테,완결,로판,269,10.0,전체 150,전체 0,24.04.26,3장
옥탑방 엘프,#성장#노력,노벨피아,전체이용가,100원/회차 당,파커Q,완결,현판,"2,039",10.0,전체 157,전체 2,24.04.26,15장
사천당가의 천재 대장장이,#퓨전#노력#천재#성장#명문세가#창#검#먼치킨#조력자#복수#생존,고렘팩토리,전체이용가,100원/회차 당,바루바,매일 연재,무협,307.2만,9.2,전체 174,"전체 1,098",24.04.25,10장
고려에서 만난 조선의 왕,#대체역사#차원이동#전쟁#빙의#영웅/신화#영지#천재#조력자#실존인물#궁사#정치가,문피아,전체이용가,100원/회차 당,TigerFish,월~금 연재,판타지,2.1만,9.7,전체 205,전체 21,24.04.25,25장
귀신 덕에 골프 치는 회사원,#스포츠#회사원#기타 스포츠#천재#노력#성장#아티팩트,문피아,전체이용가,100원/회차 당,예린채린,완결,현판,6.2만,9.1,전체 140,전체 60,24.04.25,25장
무한 번쩍 배송으로 힐링합니다,#차원이동#먼치킨#천재#아티팩트#이종족#테이밍#먹방/요리#이능력,문피아,전체이용가,100원/회차 당,그랜드잭팟,월~금 연재,판타지,4.5만,10.0,전체 161,전체 19,24.04.25,25장
밤 비행 ,#현대로맨스#오피스물#능력남#걸크러쉬#동거물,스토리야,15세이용가,100원/회차 당,해로,완결,로맨스,"3,963",완결,전체 75,전체 1,24.04.25,3장
인외무림,#정파#술법#검#남궁#소림#지존#마교#천재#노력#성장,스토리작,전체이용가,100원/회차 당,미립,월~금 연재,무협,8.2만,9.6,전체 140,전체 75,24.04.25,10장
입혀 키운 S급들,#전문직#노력#시스템,JHSBOOKS,전체이용가,100원/회차 당,글빨,완결,현판,"9,251",8.4,전체 200,전체 4,24.04.25,25장
드래곤을 유괴하다,#성장#회귀#육아,엠스토리허브,15세이용가,100원/회차 당,유주,완결,현판,1.4만,10.0,전체 434,전체 4,24.04.25,26장
해 보고 싶은 사이[개정판],#현대로맨스#사내연애#오해물#소유욕/독점욕#능글남#상처남#재벌남#능력남#유혹남#절륜남#냉정남#무심남#오만남#존댓말남#직진남,와이엠북스,15세이용가,100원/회차 당,금이야,완결,로맨스,"2,234",10.0,전체 93,전체 0,24.04.25,5장
평화로운 세상,#차원이동#성장,contentshera,전체이용가,100원/회차 당,판타지해인,매일 연재,판타지,"9,184",9.7,전체 217,전체 2,24.04.25,25장
문종이 화폐를 거부함,#대체역사#영지#정치가,JHSBOOKS,전체이용가,100원/회차 당,홍삼절편,매일 연재,판타지,3.2만,9.3,전체 214,전체 5,24.04.24,25장
9써클 이세계 삼촌이 귀환했다,#차원이동#귀환#먼치킨#육아#시스템#조력자#고인물#마법사,문피아,전체이용가,100원/회차 당,남호원,완결,판타지,14.1만,10.0,전체 201,전체 47,24.04.24,26장
중세랜드의 전문직이 되었다.,#환생#먼치킨#천재#노력#성장#검사#성직자#영지,문피아,전체이용가,100원/회차 당,트럭운전사,완결,판타지,"7,637",10.0,전체 138,전체 10,24.04.24,25장
야생검신,#정통#천재#성장#검#협객#먼치킨,(주)히트북,전체이용가,100원/회차 당,환빈,월~금 연재,무협,147.9만,9.6,전체 192,전체 621,24.04.24,20장
SSS급 펫으로 각성했습니다,#로맨스판타지#철벽녀#순정남#다정남#레이드물#성장물#오해물#힐링물#순진녀#자상녀#다정녀#능력남#애교남#까칠남#연하남,kwbooks,전체이용가,100원/회차 당,흰땃,화~금 연재,로판,90.3만,8.9,전체 123,"전체 1,245",24.04.24,0장
날 죽인 원수의 태자비가 되었다,#로맨스판타지#동양풍#암투물#빙의물#첫사랑#순정남#왕족/귀족#능력녀#걸크러쉬#정략결혼,나인스펙트럼,전체이용가,100원/회차 당,빌레인,매일 연재,로맨스,12만,10.0,전체 151,전체 152,24.04.24,5장
폭풍이 지나간 자리에 남은 것은,#걸크러쉬#소유욕/독점욕#상처녀#츤데레남#운명#로맨스판타지#타임슬립#중세물,스토리야,15세이용가,100원/회차 당,유지온,완결,로판,"1,608",10.0,전체 145,전체 1,24.04.24,4장
방출된 연습생이 월클 작곡가였다,#가수,제이플미디어,전체이용가,100원/회차 당,페르세르크,월~금 연재,현판,49.1만,9.5,전체 156,전체 589,24.04.23,25장
꿀빠는 망나니 재벌 3세,#경영/기업#복수#재벌#빙의,JHSBOOKS,전체이용가,100원/회차 당,빌모랭,완결,현판,1만,10.0,전체 176,전체 1,24.04.23,25장
좀도둑은 마법사의 꿈을 꾸는가,#정통#생존#성장#마법사,JHSBOOKS,전체이용가,100원/회차 당,베이컨잼,완결,판타지,"6,804",9.8,전체 215,전체 27,24.04.23,25장
군림상인,#상인#회귀#전쟁#복수,JHSBOOKS,전체이용가,100원/회차 당,북창,완결,무협,6만,9.7,전체 337,전체 4,24.04.23,25장
질 나쁜 탐닉,#현대로맨스#재회물#원나잇#계약관계#짝사랑#상처녀#능력남#다정남#직진남,제이플미디어,15세이용가,100원/회차 당,츄콩,완결,로맨스,86.4만,9.8,전체 87,전체 565,24.04.23,0장
[BL]죽음을 피하고 싶었을 뿐인데,#서양풍#신분차이#다공일수#미인공#다정공#냉혈공#능글공#까칠공#집착공#다정수#외유내강수#능력수#차원이동물#오해물#달달물,온글미디어,15세이용가,100원/회차 당,난극도,완결,BL,55.1만,9.9,전체 116,전체 764,24.04.23,0장
[BL]죽음을 피하고 싶었을 뿐인데 [19세 완전판],#서양풍#신분차이#다공일수#미남공#미인공#다정공#냉혈공#능글공#까칠공#다정수#외유내강수#능력수#차원이동물#오해물#달달물,온글미디어,19세이용가,100원/회차 당,난극도,완결,BL,38.2만,10.0,전체 120,전체 751,24.04.23,0장
살수천하(殺手天下),#정통#살수,북큐브네트웍스,전체이용가,100원/회차 당,유대하,월~금 연재,무협,1.2만,9.8,전체 117,전체 2,24.04.23,20장
행성개발로 세계정복,#전쟁#SF#재벌,펜타그램,전체이용가,100원/회차 당,아몬드리치,월~금 연재,현판,5.9만,8.8,전체 175,전체 10,24.04.22,25장
마법사 인생 2회차는 소드마스터,#환생#전쟁#학원#먼치킨#천재#마법사,라이크노벨,전체이용가,100원/회차 당,퀀퀀,완결,판타지,"9,671",완결,전체 170,전체 4,24.04.22,25장
[BL]깍두기 컨트롤러,#현대물#미인공#다정공#까칠공#집착공#계략공#재벌수#명랑수#복수물#오해물#게임물#달달물#개그물,온글미디어,15세이용가,100원/회차 당,시즘,완결,BL,"3,562",10.0,전체 140,전체 9,24.04.22,3장
죽지 않는 천재 창잡이,#회귀#천재#노력#성장#창#군인,인타임,전체이용가,100원/회차 당,신율,매일 연재,판타지,606.7만,9.5,전체 200,"전체 1,974",24.04.22,10장
역대급 올마스터의 회귀,#먼치킨#회귀,제이플미디어,전체이용가,100원/회차 당,연이요,월~금 연재,판타지,"1,465.6만",9.4,전체 152,"전체 4,154",24.04.22,15장
아늑한 덫,#계략남#소유욕/독점욕#몸정>맘정,툰플러스,15세이용가,100원/회차 당,예주하,완결,로맨스,15.5만,10.0,전체 78,전체 72,24.04.22,3장
